"","Date","Time","State.UnionTerritory","Cured","Deaths","Confirmed","NewCasesInDay","NewDeathsInDay","NewCuredInDay"
"8538",2021-03-25,"08:00","Mizoram",4425,11,4454,2,0,2
"8539",2021-03-26,"08:00","Mizoram",4425,11,4460,6,0,0
"8540",2021-03-27,"08:00","Mizoram",4426,11,4463,3,0,1
"8541",2021-03-28,"08:00","Mizoram",4428,11,4465,2,0,2
"8542",2021-03-29,"08:00","Mizoram",4428,11,4465,0,0,0
"8543",2021-03-30,"08:00","Mizoram",4428,11,4468,3,0,0
"8544",2021-03-31,"08:00","Mizoram",4434,11,4473,5,0,6
"8545",2021-04-01,"08:00","Mizoram",4434,11,4476,3,0,0
"8546",2021-04-02,"08:00","Mizoram",4436,11,4484,8,0,2
"8547",2021-04-03,"08:00","Mizoram",4436,11,4487,3,0,0
"8548",2021-04-04,"08:00","Mizoram",4439,11,4490,3,0,3
"8549",2021-04-05,"08:00","Mizoram",4439,11,4491,1,0,0
"8550",2021-04-06,"08:00","Mizoram",4444,11,4500,9,0,5
"8551",2021-04-07,"08:00","Mizoram",4447,11,4508,8,0,3
"8552",2021-04-08,"08:00","Mizoram",4451,11,4522,14,0,4
"8553",2021-04-09,"08:00","Mizoram",4454,11,4558,36,0,3
"8554",2021-04-10,"08:00","Mizoram",4457,11,4583,25,0,3
"8555",2021-04-11,"08:00","Mizoram",4458,11,4612,29,0,1
"8556",2021-04-12,"08:00","Mizoram",4464,12,4619,7,1,6
"8557",2021-04-13,"08:00","Mizoram",4468,12,4655,36,0,4
"8558",2021-04-14,"08:00","Mizoram",4469,12,4685,30,0,1
"8559",2021-04-15,"08:00","Mizoram",4470,12,4722,37,0,1
"8560",2021-04-16,"08:00","Mizoram",4477,12,4747,25,0,7
"8561",2021-04-17,"08:00","Mizoram",4482,12,4809,62,0,5
"8562",2021-04-18,"08:00","Mizoram",4483,12,4859,50,0,1
"8563",2021-04-19,"08:00","Mizoram",4509,12,4904,45,0,26
"8564",2021-04-20,"08:00","Mizoram",4546,12,4995,91,0,37
"8565",2021-04-21,"08:00","Mizoram",4569,12,5085,90,0,23
"8566",2021-04-22,"08:00","Mizoram",4576,12,5158,73,0,7
"8567",2021-04-23,"08:00","Mizoram",4600,12,5220,62,0,24
"8568",2021-04-24,"08:00","Mizoram",4627,12,5283,63,0,27
"8569",2021-04-25,"08:00","Mizoram",4663,13,5388,105,1,36
"8570",2021-04-26,"08:00","Mizoram",4671,13,5410,22,0,8
"8571",2021-04-27,"08:00","Mizoram",4731,13,5513,103,0,60
"8572",2021-04-28,"08:00","Mizoram",4743,13,5742,229,0,12
"8573",2021-04-29,"08:00","Mizoram",4792,13,5880,138,0,49
"8574",2021-04-30,"08:00","Mizoram",4882,14,6019,139,1,90
"8575",2021-05-01,"08:00","Mizoram",4926,15,6020,1,1,44
"8576",2021-05-02,"08:00","Mizoram",4985,15,6299,279,0,59
"8577",2021-05-03,"08:00","Mizoram",5046,16,6358,59,1,61
"8578",2021-05-04,"08:00","Mizoram",5112,17,6556,198,1,66
"8579",2021-05-05,"08:00","Mizoram",5168,17,6794,238,0,56
"8580",2021-05-06,"08:00","Mizoram",5305,17,6964,170,0,137
"8581",2021-05-07,"08:00","Mizoram",5351,17,7147,183,0,46
"8582",2021-05-08,"08:00","Mizoram",5459,17,7382,235,0,108
"8583",2021-05-09,"08:00","Mizoram",5583,17,7551,169,0,124
"8584",2021-05-10,"08:00","Mizoram",5755,21,7623,72,4,172
"8585",2021-05-11,"08:00","Mizoram",5920,22,7796,173,1,165
"8586",2021-05-12,"08:00","Mizoram",6002,23,8035,239,1,82
"8587",2021-05-13,"08:00","Mizoram",6120,23,8176,141,0,118
"8588",2021-05-14,"08:00","Mizoram",6204,23,8377,201,0,84
"8589",2021-05-15,"08:00","Mizoram",6411,23,8499,122,0,207
"8590",2021-05-16,"08:00","Mizoram",6498,24,8680,181,1,87
"8591",2021-05-17,"08:00","Mizoram",6687,25,8829,149,1,189
"8592",2021-05-18,"08:00","Mizoram",6932,28,9068,239,3,245
"8593",2021-05-19,"08:00","Mizoram",7094,29,9252,184,1,162
"8594",2021-05-20,"08:00","Mizoram",7271,30,9444,192,1,177
"8595",2021-05-21,"08:00","Mizoram",7407,30,9740,296,0,136
"8596",2021-05-22,"08:00","Mizoram",7521,30,10024,284,0,114
"8597",2021-05-23,"08:00","Mizoram",7736,31,10220,196,1,215
"8598",2021-05-24,"08:00","Mizoram",7839,33,10333,113,2,103
"8599",2021-05-25,"08:00","Mizoram",8019,34,10622,289,1,180
"8600",2021-05-26,"08:00","Mizoram",8160,34,10937,315,0,141
"8601",2021-05-27,"08:00","Mizoram",8292,34,11143,206,0,132
"8602",2021-05-28,"08:00","Mizoram",8487,34,11382,239,0,195
"8603",2021-05-29,"08:00","Mizoram",8643,35,11659,277,1,156
"8604",2021-05-30,"08:00","Mizoram",8863,36,11988,329,1,220
"8605",2021-05-31,"08:00","Mizoram",9015,38,12087,99,2,152
"8606",2021-06-01,"08:00","Mizoram",9214,40,12399,312,2,199
"8607",2021-06-02,"08:00","Mizoram",9347,44,12634,235,4,133
"8608",2021-06-03,"08:00","Mizoram",9494,45,12859,225,1,147
"8609",2021-06-04,"08:00","Mizoram",9602,47,13064,205,2,108
"8610",2021-06-05,"08:00","Mizoram",9816,51,13300,236,4,214
"8611",2021-06-06,"08:00","Mizoram",10151,53,13567,267,2,335
"8612",2021-06-07,"08:00","Mizoram",10345,55,13679,112,2,194
"8613",2021-06-08,"08:00","Mizoram",10553,55,13996,317,0,208
"8614",2021-06-09,"08:00","Mizoram",10769,57,14196,200,2,216
"8615",2021-06-10,"08:00","Mizoram",10891,58,14534,338,1,122
"8616",2021-06-11,"08:00","Mizoram",11104,61,14743,209,3,213
"8617",2021-06-12,"08:00","Mizoram",11358,62,14921,178,1,254
"8618",2021-06-13,"08:00","Mizoram",11545,62,15267,346,0,187
"8619",2021-06-14,"08:00","Mizoram",11748,67,15364,97,5,203
"8620",2021-06-15,"08:00","Mizoram",11879,70,15631,267,3,131
"8621",2021-06-16,"08:00","Mizoram",12191,71,15899,268,1,312
"8622",2021-06-17,"08:00","Mizoram",12414,74,16135,236,3,223
"8623",2021-06-18,"08:00","Mizoram",12630,75,16437,302,1,216
"8624",2021-06-19,"08:00","Mizoram",12858,76,16750,313,1,228
"8625",2021-06-20,"08:00","Mizoram",13129,81,16943,193,5,271
"8626",2021-06-21,"08:00","Mizoram",13390,83,17605,662,2,261
"8627",2021-06-22,"08:00","Mizoram",13667,85,17979,374,2,277
"8628",2021-06-23,"08:00","Mizoram",13900,85,18409,430,0,233
"8629",2021-06-24,"08:00","Mizoram",14096,86,18624,215,1,196
"8630",2021-06-25,"08:00","Mizoram",14316,88,18859,235,2,220
"8631",2021-06-26,"08:00","Mizoram",14554,89,19091,232,1,238
"8632",2021-06-27,"08:00","Mizoram",14863,91,19324,233,2,309
"8633",2021-06-28,"08:00","Mizoram",15040,91,19455,131,0,177
"8634",2021-06-29,"08:00","Mizoram",15295,92,19819,364,1,255
"8635",2021-06-30,"08:00","Mizoram",15512,92,20075,256,0,217
"8636",2021-07-01,"08:00","Mizoram",16188,93,20492,417,1,676
"8637",2021-07-02,"08:00","Mizoram",16545,93,20770,278,0,357
"8638",2021-07-03,"08:00","Mizoram",16899,94,21003,233,1,354
"8639",2021-07-04,"08:00","Mizoram",17254,95,21246,243,1,355
"8640",2021-07-05,"08:00","Mizoram",17661,95,21337,91,0,407
"8641",2021-07-06,"08:00","Mizoram",18026,98,21854,517,3,365
"8642",2021-07-07,"08:00","Mizoram",18383,98,22155,301,0,357
"8643",2021-07-08,"08:00","Mizoram",18643,100,22703,548,2,260
"8644",2021-07-09,"08:00","Mizoram",19007,101,23014,311,1,364
"8645",2021-07-10,"08:00","Mizoram",19124,103,23551,537,2,117
"8646",2021-07-11,"08:00","Mizoram",19387,105,23993,442,2,263
"8647",2021-07-12,"08:00","Mizoram",19618,110,24183,190,5,231
"8648",2021-07-13,"08:00","Mizoram",19803,112,24702,519,2,185
"8649",2021-07-14,"08:00","Mizoram",19994,113,25170,468,1,191
"8650",2021-07-15,"08:00","Mizoram",20262,116,25751,581,3,268
"8651",2021-07-16,"08:00","Mizoram",20478,117,26207,456,1,216
"8652",2021-07-17,"08:00","Mizoram",20829,120,26690,483,3,351
"8653",2021-07-18,"08:00","Mizoram",21136,121,27153,463,1,307
"8654",2021-07-19,"08:00","Mizoram",21363,122,27488,335,1,227
"8655",2021-07-20,"08:00","Mizoram",21688,125,28295,807,3,325
"8656",2021-07-21,"08:00","Mizoram",22061,126,29020,725,1,373
"8657",2021-07-22,"08:00","Mizoram",22322,127,29645,625,1,261
"8658",2021-07-23,"08:00","Mizoram",22617,131,30492,847,4,295
"8659",2021-07-24,"08:00","Mizoram",22904,134,31145,653,3,287
"8660",2021-07-25,"08:00","Mizoram",23238,135,31145,0,1,334
"8661",2021-07-26,"08:00","Mizoram",23572,137,33452,2307,2,334
"8662",2021-07-27,"08:00","Mizoram",23811,137,33452,0,0,239
"8663",2021-07-28,"08:00","Mizoram",24233,140,35297,1845,3,422
"8664",2021-07-29,"08:00","Mizoram",24657,140,36407,1110,0,424
"8665",2021-07-30,"08:00","Mizoram",25168,141,37171,764,1,511
"8666",2021-07-31,"08:00","Mizoram",25744,145,38064,893,4,576
"8667",2021-08-01,"08:00","Mizoram",26387,150,38925,861,5,643
"8668",2021-08-02,"08:00","Mizoram",27024,150,39363,438,0,637
"8669",2021-08-03,"08:00","Mizoram",27642,153,40111,748,3,618
"8670",2021-08-04,"08:00","Mizoram",28177,156,40996,885,3,535
"8671",2021-08-05,"08:00","Mizoram",28861,157,42083,1087,1,684
"8672",2021-08-06,"08:00","Mizoram",29547,160,42808,725,3,686
"8673",2021-08-07,"08:00","Mizoram",30500,161,43530,722,1,953
"8674",2021-08-08,"08:00","Mizoram",31393,165,44239,709,4,893
"8675",2021-08-09,"08:00","Mizoram",32206,168,44520,281,3,813
"8676",2021-08-10,"08:00","Mizoram",32854,169,45457,937,1,648
"8677",2021-08-11,"08:00","Mizoram",33722,171,46320,863,2,868
"8678",2020-04-15,"17:00","Nagaland",0,0,0,0,0,0
"8679",2020-04-16,"17:00","Nagaland",0,0,0,0,0,0
"8680",2020-04-17,"17:00","Nagaland",0,0,0,0,0,0
"8681",2020-04-18,"17:00","Nagaland",0,0,0,0,0,0
"8682",2020-04-19,"17:00","Nagaland",0,0,0,0,0,0
"8683",2020-04-20,"17:00","Nagaland",0,0,0,0,0,0
"8684",2020-04-21,"17:00","Nagaland",0,0,0,0,0,0
"8685",2020-05-26,"08:00","Nagaland",0,0,3,3,0,0
"8686",2020-05-27,"08:00","Nagaland",0,0,4,1,0,0
"8687",2020-05-28,"08:00","Nagaland",0,0,4,0,0,0
"8688",2020-05-29,"08:00","Nagaland",0,0,18,14,0,0
"8689",2020-05-30,"08:00","Nagaland",0,0,25,7,0,0
"8690",2020-05-31,"08:00","Nagaland",0,0,36,11,0,0
"8691",2020-06-01,"08:00","Nagaland",0,0,43,7,0,0
"8692",2020-06-02,"08:00","Nagaland",0,0,43,0,0,0
"8693",2020-06-03,"08:00","Nagaland",0,0,49,6,0,0
"8694",2020-06-04,"08:00","Nagaland",0,0,58,9,0,0
"8695",2020-06-05,"08:00","Nagaland",0,0,80,22,0,0
"8696",2020-06-06,"08:00","Nagaland",0,0,94,14,0,0
"8697",2020-06-07,"08:00","Nagaland",0,0,107,13,0,0
"8698",2020-06-08,"08:00","Nagaland",8,0,118,11,0,8
"8699",2020-06-09,"08:00","Nagaland",8,0,123,5,0,0
"8700",2020-06-10,"08:00","Nagaland",10,0,127,4,0,2
"8701",2020-06-11,"08:00","Nagaland",22,0,128,1,0,12
"8702",2020-06-12,"08:00","Nagaland",22,0,128,0,0,0
"8703",2020-06-13,"08:00","Nagaland",49,0,156,28,0,27
"8704",2020-06-14,"08:00","Nagaland",76,0,163,7,0,27
"8705",2020-06-15,"08:00","Nagaland",88,0,168,5,0,12
"8706",2020-06-16,"08:00","Nagaland",92,0,177,9,0,4
"8707",2020-06-17,"08:00","Nagaland",92,0,179,2,0,0
"8708",2020-06-18,"08:00","Nagaland",103,0,193,14,0,11
"8709",2020-06-19,"08:00","Nagaland",103,0,193,0,0,0
"8710",2020-06-20,"08:00","Nagaland",125,0,198,5,0,22
"8711",2020-06-21,"08:00","Nagaland",138,0,201,3,0,13
"8712",2020-06-22,"08:00","Nagaland",141,0,211,10,0,3
"8713",2020-06-23,"08:00","Nagaland",141,0,280,69,0,0
"8714",2020-06-24,"08:00","Nagaland",141,0,330,50,0,0
"8715",2020-06-25,"08:00","Nagaland",148,0,347,17,0,7
"8716",2020-06-26,"08:00","Nagaland",160,0,355,8,0,12
"8717",2020-06-27,"08:00","Nagaland",162,0,371,16,0,2
"8718",2020-06-28,"08:00","Nagaland",164,0,387,16,0,2
"8719",2020-06-29,"08:00","Nagaland",164,0,415,28,0,0
"8720",2020-06-30,"08:00","Nagaland",168,0,434,19,0,4
"8721",2020-07-01,"08:00","Nagaland",168,0,459,25,0,0
"8722",2020-07-02,"08:00","Nagaland",168,0,459,0,0,0
"8723",2020-07-03,"08:00","Nagaland",182,0,501,42,0,14
"8724",2020-07-04,"08:00","Nagaland",228,0,539,38,0,46
"8725",2020-07-05,"08:00","Nagaland",228,0,563,24,0,0
"8726",2020-07-06,"08:00","Nagaland",231,0,590,27,0,3
"8727",2020-07-07,"08:00","Nagaland",243,0,625,35,0,12
"8728",2020-07-08,"08:00","Nagaland",243,0,625,0,0,0
"8729",2020-07-09,"08:00","Nagaland",304,0,657,32,0,61
"8730",2020-07-10,"08:00","Nagaland",304,0,673,16,0,0
"8731",2020-07-11,"08:00","Nagaland",304,0,732,59,0,0
"8732",2020-07-12,"08:00","Nagaland",313,0,748,16,0,9
"8733",2020-07-13,"08:00","Nagaland",327,0,774,26,0,14
"8734",2020-07-14,"08:00","Nagaland",340,0,845,71,0,13
"8735",2020-07-15,"08:00","Nagaland",346,0,896,51,0,6
"8736",2020-07-16,"08:00","Nagaland",348,0,902,6,0,2
"8737",2020-07-17,"08:00","Nagaland",391,0,916,14,0,43
"8738",2020-07-18,"08:00","Nagaland",405,0,956,40,0,14
"8739",2020-07-19,"08:00","Nagaland",432,0,978,22,0,27
"8740",2020-07-20,"08:00","Nagaland",445,0,988,10,0,13
"8741",2020-07-21,"08:00","Nagaland",484,0,1021,33,0,39
"8742",2020-07-22,"08:00","Nagaland",485,0,1030,9,0,1
"8743",2020-07-23,"08:00","Nagaland",486,0,1084,54,0,1
"8744",2020-07-24,"08:00","Nagaland",530,0,1174,90,0,44
"8745",2020-07-25,"08:00","Nagaland",537,1,1239,65,1,7
"8746",2020-07-26,"08:00","Nagaland",541,4,1289,50,3,4
"8747",2020-07-27,"08:00","Nagaland",549,4,1339,50,0,8
"8748",2020-07-28,"08:00","Nagaland",569,5,1385,46,1,20
"8749",2020-07-29,"08:00","Nagaland",577,5,1460,75,0,8
"8750",2020-07-30,"08:00","Nagaland",595,5,1513,53,0,18
"8751",2020-07-31,"08:00","Nagaland",625,5,1566,53,0,30
"8752",2020-08-01,"08:00","Nagaland",635,5,1693,127,0,10
"8753",2020-08-02,"08:00","Nagaland",640,5,1831,138,0,5
"8754",2020-08-03,"08:00","Nagaland",648,5,1935,104,0,8
"8755",2020-08-04,"08:00","Nagaland",657,5,2129,194,0,9
"8756",2020-08-05,"08:00","Nagaland",659,5,2405,276,0,2
"8757",2020-08-06,"08:00","Nagaland",685,6,2498,93,1,26
"8758",2020-08-07,"08:00","Nagaland",819,6,2580,82,0,134
"8759",2020-08-08,"08:00","Nagaland",824,7,2657,77,1,5
"8760",2020-08-09,"08:00","Nagaland",896,7,2688,31,0,72
"8761",2020-08-10,"08:00","Nagaland",904,8,2781,93,1,8
"8762",2020-08-11,"08:00","Nagaland",973,8,3011,230,0,69
"8763",2020-08-12,"08:00","Nagaland",991,8,3031,20,0,18
"8764",2020-08-13,"08:00","Nagaland",1113,8,3118,87,0,122
"8765",2020-08-14,"08:00","Nagaland",1139,8,3168,50,0,26
"8766",2020-08-15,"08:00","Nagaland",1198,8,3322,154,0,59
"8767",2020-08-16,"08:00","Nagaland",1321,8,3340,18,0,123
"8768",2020-08-17,"08:00","Nagaland",1422,8,3394,54,0,101
"8769",2020-08-18,"08:00","Nagaland",1530,8,3455,61,0,108
"8770",2020-08-19,"08:00","Nagaland",1664,8,3520,65,0,134
"8771",2020-08-20,"08:00","Nagaland",1706,8,3558,38,0,42
"8772",2020-08-21,"08:00","Nagaland",1921,8,3583,25,0,215
"8773",2020-08-22,"08:00","Nagaland",2074,8,3619,36,0,153
"8774",2020-08-23,"08:00","Nagaland",2166,9,3635,16,1,92
"8775",2020-08-24,"08:00","Nagaland",2294,9,3686,51,0,128
"8776",2020-08-25,"08:00","Nagaland",2396,9,3714,28,0,102
"8777",2020-08-26,"08:00","Nagaland",2611,9,3752,38,0,215
"8778",2020-08-27,"08:00","Nagaland",2611,9,3778,26,0,0
"8779",2020-08-28,"08:00","Nagaland",2735,9,3784,6,0,124
"8780",2020-08-29,"08:00","Nagaland",2850,9,3805,21,0,115
"8781",2020-08-30,"08:00","Nagaland",2917,9,3851,46,0,67
"8782",2020-08-31,"08:00","Nagaland",3026,9,3922,71,0,109
"8783",2020-09-01,"08:00","Nagaland",3067,9,3950,28,0,41
"8784",2020-09-02,"08:00","Nagaland",3201,9,4003,53,0,134
"8785",2020-09-03,"08:00","Nagaland",3223,9,4017,14,0,22
"8786",2020-09-04,"08:00","Nagaland",3324,9,4066,49,0,101
"8787",2020-09-05,"08:00","Nagaland",3361,10,4107,41,1,37
"8788",2020-09-06,"08:00","Nagaland",3392,10,4128,21,0,31
"8789",2020-09-07,"08:00","Nagaland",3511,10,4178,50,0,119
"8790",2020-09-08,"08:00","Nagaland",3685,10,4220,42,0,174
"8791",2020-09-09,"08:00","Nagaland",3739,10,4245,25,0,54
"8792",2020-09-10,"08:00","Nagaland",3787,10,4375,130,0,48
"8793",2020-09-11,"08:00","Nagaland",3792,10,4636,261,0,5
"8794",2020-09-12,"08:00","Nagaland",3802,10,4946,310,0,10
"8795",2020-09-13,"08:00","Nagaland",3839,10,5064,118,0,37
"8796",2020-09-14,"08:00","Nagaland",3901,10,5083,19,0,62
"8797",2020-09-15,"08:00","Nagaland",3915,10,5214,131,0,14
"8798",2020-09-16,"08:00","Nagaland",3945,15,5229,15,5,30
"8799",2020-09-17,"08:00","Nagaland",3987,15,5263,34,0,42
"8800",2020-09-18,"08:00","Nagaland",4098,15,5306,43,0,111
"8801",2020-09-19,"08:00","Nagaland",4129,15,5357,51,0,31
"8802",2020-09-20,"08:00","Nagaland",4171,15,5392,35,0,42
"8803",2020-09-21,"08:00","Nagaland",4252,15,5451,59,0,81
"8804",2020-09-22,"08:00","Nagaland",4477,15,5544,93,0,225
"8805",2020-09-23,"08:00","Nagaland",4517,15,5604,60,0,40
"8806",2020-09-24,"08:00","Nagaland",4536,16,5671,67,1,19
"8807",2020-09-25,"08:00","Nagaland",4626,16,5730,59,0,90
"8808",2020-09-26,"08:00","Nagaland",4669,16,5768,38,0,43
"8809",2020-09-27,"08:00","Nagaland",4819,16,5862,94,0,150
"8810",2020-09-28,"08:00","Nagaland",4888,16,5946,84,0,69
"8811",2020-09-29,"08:00","Nagaland",4938,17,5957,11,1,50
"8812",2020-09-30,"08:00","Nagaland",4986,17,6040,83,0,48
"8813",2020-10-01,"08:00","Nagaland",5066,17,6163,123,0,80
"8814",2020-10-02,"08:00","Nagaland",5144,17,6244,81,0,78
"8815",2020-10-03,"08:00","Nagaland",5211,17,6318,74,0,67
"8816",2020-10-04,"08:00","Nagaland",5257,17,6429,111,0,46
"8817",2020-10-05,"08:00","Nagaland",5309,17,6552,123,0,52
"8818",2020-10-06,"08:00","Nagaland",5422,17,6594,42,0,113
"8819",2020-10-07,"08:00","Nagaland",5460,17,6662,68,0,38
"8820",2020-10-08,"08:00","Nagaland",5498,17,6715,53,0,38
"8821",2020-10-09,"08:00","Nagaland",5564,17,6736,21,0,66
"8822",2020-10-10,"08:00","Nagaland",5656,17,6888,152,0,92
"8823",2020-10-11,"08:00","Nagaland",5694,17,6949,61,0,38
"8824",2020-10-12,"08:00","Nagaland",5743,17,7019,70,0,49
"8825",2020-10-13,"08:00","Nagaland",5813,18,7240,221,1,70
"8826",2020-10-14,"08:00","Nagaland",5831,19,7363,123,1,18
"8827",2020-10-15,"08:00","Nagaland",5916,22,7416,53,3,85
"8828",2020-10-16,"08:00","Nagaland",6017,22,7492,76,0,101
"8829",2020-10-17,"08:00","Nagaland",6111,22,7604,112,0,94
"8830",2020-10-18,"08:00","Nagaland",6141,27,7698,94,5,30
"8831",2020-10-19,"08:00","Nagaland",6206,27,7816,118,0,65
"8832",2020-10-20,"08:00","Nagaland",6273,27,7953,137,0,67
"8833",2020-10-21,"08:00","Nagaland",6334,28,8020,67,1,61
"8834",2020-10-22,"08:00","Nagaland",6428,28,8139,119,0,94
"8835",2020-10-23,"08:00","Nagaland",6469,28,8296,157,0,41
"8836",2020-10-24,"08:00","Nagaland",6570,28,8436,140,0,101
"8837",2020-10-25,"08:00","Nagaland",6668,30,8515,79,2,98
"8838",2020-10-26,"08:00","Nagaland",6724,31,8626,111,1,56
"8839",2020-10-27,"08:00","Nagaland",6792,33,8663,37,2,68
"8840",2020-10-28,"08:00","Nagaland",6828,33,8726,63,0,36
"8841",2020-10-29,"08:00","Nagaland",6945,34,8824,98,1,117
"8842",2020-10-30,"08:00","Nagaland",7096,35,8894,70,1,151
"8843",2020-10-31,"08:00","Nagaland",7308,39,8945,51,4,212
"8844",2020-11-01,"08:00","Nagaland",7454,39,9047,102,0,146
"8845",2020-11-02,"08:00","Nagaland",7535,39,9075,28,0,81
"8846",2020-11-03,"08:00","Nagaland",7689,42,9096,21,3,154
"8847",2020-11-04,"08:00","Nagaland",7869,42,9151,55,0,180
"8848",2020-11-05,"08:00","Nagaland",8017,44,9207,56,2,148
"8849",2020-11-06,"08:00","Nagaland",8161,45,9264,57,1,144
"8850",2020-11-07,"08:00","Nagaland",8282,45,9327,63,0,121
"8851",2020-11-08,"08:00","Nagaland",8336,45,9455,128,0,54
"8852",2020-11-09,"08:00","Nagaland",8440,46,9474,19,1,104
"8853",2020-11-10,"08:00","Nagaland",8513,46,9503,29,0,73
"8854",2020-11-11,"08:00","Nagaland",8597,50,9536,33,4,84
"8855",2020-11-12,"08:00","Nagaland",8687,50,9578,42,0,90
"8856",2020-11-13,"08:00","Nagaland",8776,50,9615,37,0,89
"8857",2020-11-14,"08:00","Nagaland",8859,52,9638,23,2,83
"8858",2020-11-15,"08:00","Nagaland",8891,52,9750,112,0,32
"8859",2020-11-16,"08:00","Nagaland",8913,52,9885,135,0,22
"8860",2020-11-17,"08:00","Nagaland",8959,53,10025,140,1,46
"8861",2020-11-18,"08:00","Nagaland",8997,53,10188,163,0,38
"8862",2020-11-19,"08:00","Nagaland",9057,54,10366,178,1,60
"8863",2020-11-20,"08:00","Nagaland",9110,54,10460,94,0,53
"8864",2020-11-21,"08:00","Nagaland",9208,56,10608,148,2,98
"8865",2020-11-22,"08:00","Nagaland",9242,57,10674,66,1,34
"8866",2020-11-23,"08:00","Nagaland",9308,59,10777,103,2,66
"8867",2020-11-24,"08:00","Nagaland",9347,61,10852,75,2,39
"8868",2020-11-25,"08:00","Nagaland",9397,61,10931,79,0,50
"8869",2020-11-26,"08:00","Nagaland",9463,61,10991,60,0,66
"8870",2020-11-27,"08:00","Nagaland",9595,63,11060,69,2,132
"8871",2020-11-28,"08:00","Nagaland",9805,64,11091,31,1,210
"8872",2020-11-29,"08:00","Nagaland",9830,64,11115,24,0,25
"8873",2020-11-30,"08:00","Nagaland",10005,64,11159,44,0,175
"8874",2020-12-01,"08:00","Nagaland",10194,64,11186,27,0,189
"8875",2020-12-02,"08:00","Nagaland",10302,64,11209,23,0,108
"8876",2020-12-03,"08:00","Nagaland",10467,64,11254,45,0,165
"8877",2020-12-04,"08:00","Nagaland",10520,64,11283,29,0,53
"8878",2020-12-05,"08:00","Nagaland",10759,65,11305,22,1,239
"8879",2020-12-06,"08:00","Nagaland",10761,65,11340,35,0,2
"8880",2020-12-07,"08:00","Nagaland",10766,66,11379,39,1,5
"8881",2020-12-08,"08:00","Nagaland",10773,66,11418,39,0,7
"8882",2020-12-09,"08:00","Nagaland",10781,67,11479,61,1,8
"8883",2020-12-10,"08:00","Nagaland",10849,67,11508,29,0,68
"8884",2020-12-11,"08:00","Nagaland",10868,68,11602,94,1,19
"8885",2020-12-12,"08:00","Nagaland",10934,68,11634,32,0,66
"8886",2020-12-13,"08:00","Nagaland",10998,68,11676,42,0,64
"8887",2020-12-14,"08:00","Nagaland",11007,68,11709,33,0,9
"8888",2020-12-15,"08:00","Nagaland",11066,69,11728,19,1,59
"8889",2020-12-16,"08:00","Nagaland",11097,69,11761,33,0,31
"8890",2020-12-17,"08:00","Nagaland",11120,70,11787,26,1,23
"8891",2020-12-18,"08:00","Nagaland",11200,73,11820,33,3,80
"8892",2020-12-19,"08:00","Nagaland",11205,73,11832,12,0,5
"8893",2020-12-20,"08:00","Nagaland",11230,73,11841,9,0,25
"8894",2020-12-21,"08:00","Nagaland",11273,73,11842,1,0,43
"8895",2020-12-22,"08:00","Nagaland",11323,73,11858,16,0,50
"8896",2020-12-23,"08:00","Nagaland",11373,76,11866,8,3,50
"8897",2020-12-24,"08:00","Nagaland",11423,77,11877,11,1,50
"8898",2020-12-25,"08:00","Nagaland",11508,77,11890,13,0,85
"8899",2020-12-26,"08:00","Nagaland",11544,77,11895,5,0,36
"8900",2020-12-27,"08:00","Nagaland",11545,78,11897,2,1,1
"8901",2020-12-28,"08:00","Nagaland",11568,78,11897,0,0,23
"8902",2020-12-29,"08:00","Nagaland",11589,79,11911,14,1,21
"8903",2020-12-30,"08:00","Nagaland",11595,79,11917,6,0,6
"8904",2020-12-31,"08:00","Nagaland",11624,79,11921,4,0,29
"8905",2021-01-01,"08:00","Nagaland",11646,79,11927,6,0,22
"8906",2021-01-02,"08:00","Nagaland",11659,79,11929,2,0,13
"8907",2021-01-03,"08:00","Nagaland",11664,79,11929,0,0,5
"8908",2021-01-04,"08:00","Nagaland",11673,79,11930,1,0,9
"8909",2021-01-05,"08:00","Nagaland",11683,79,11935,5,0,10
"8910",2021-01-06,"08:00","Nagaland",11714,79,11937,2,0,31
"8911",2021-01-07,"08:00","Nagaland",11737,80,11954,17,1,23
"8912",2021-01-08,"08:00","Nagaland",11747,82,11960,6,2,10
"8913",2021-01-09,"08:00","Nagaland",11752,83,11964,4,1,5
"8914",2021-01-10,"08:00","Nagaland",11778,84,11975,11,1,26
"8915",2021-01-11,"08:00","Nagaland",11778,84,11978,3,0,0
"8916",2021-01-12,"08:00","Nagaland",11795,84,11987,9,0,17
"8917",2021-01-13,"08:00","Nagaland",11807,84,11997,10,0,12
"8918",2021-01-14,"08:00","Nagaland",11814,86,12003,6,2,7
"8919",2021-01-15,"08:00","Nagaland",11825,86,12035,32,0,11
"8920",2021-01-16,"08:00","Nagaland",11847,88,12039,4,2,22
"8921",2021-01-17,"08:00","Nagaland",11849,88,12054,15,0,2
"8922",2021-01-18,"08:00","Nagaland",11854,88,12058,4,0,5
"8923",2021-01-19,"08:00","Nagaland",11858,88,12061,3,0,4
"8924",2021-01-20,"08:00","Nagaland",11866,88,12066,5,0,8
"8925",2021-01-21,"08:00","Nagaland",11873,88,12067,1,0,7
"8926",2021-01-22,"08:00","Nagaland",11875,88,12070,3,0,2
"8927",2021-01-23,"08:00","Nagaland",11880,88,12072,2,0,5
"8928",2021-01-24,"08:00","Nagaland",11884,88,12076,4,0,4
